slug,ref,filename,n_cells,n_code_cells,n_md_cells,n_md_chars,n_code_chars,first_md,config_lb_max,config_lb_list,n_config_lb,lb_prefix_max,n_lb_prefix,bare_score_max,bare_score_min,n_bare_scores,best_score,feat__uses_perch,feat__uses_perch_v2,feat__uses_birdnet,feat__uses_sed,feat__uses_protossm,feat__uses_residual_ssm,feat__uses_efficientnet,feat__uses_hgnet,feat__uses_convnext,feat__uses_resnet,feat__uses_passt,feat__uses_beats,feat__uses_mae,feat__uses_tucker,feat__uses_mlp_probes,feat__uses_train_audio,feat__aug_mixup,feat__aug_cutmix,feat__aug_specaugment,feat__aug_time_shift,feat__aug_flip,feat__aug_clipping,feat__aug_gain,feat__loss_focal,feat__loss_bce,feat__loss_softauc,feat__ssl_pseudo,feat__ssl_iterative,feat__tweak_A_per_class,feat__tweak_C_residual,feat__tweak_D_hour_smooth,feat__tweak_E_wide_mlp,feat__tweak_F_flip_tta,feat__tweak_G_birdnet_weight,feat__sonotype_mirror,feat__site_hour_prior,feat__rank_aware,feat__file_confidence,feat__adaptive_delta,feat__uses_onnx,feat__uses_torch,feat__uses_tf,feat__val_groupkfold,feat__val_stratified,feat__ext_data,n_fork_refs,fork_refs,num__n_windows,num__window_sec,num__rank_power,num__n_classes,num__lambda_prior,num__file_conf_power,num__alpha_blend,num__correction_weight,num__lambda_in_apply_prior,num__ensemble_w_mapped,title_score
miaaaf__pantanal-distill-birdclef2026-miaaaf-d384-tta3,miaaaf/pantanal-distill-birdclef2026-miaaaf-d384-tta3,pantanal-distill-birdclef2026-miaaaf-d384-tta3.ipynb,19,18.0,1.0,86.0,64968,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-miaaaf-d384ld10,miaaaf/pantanal-distill-birdclef2026-miaaaf-d384ld10,pantanal-distill-birdclef2026-miaaaf-d384ld10.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-miaaaf-d416,miaaaf/pantanal-distill-birdclef2026-miaaaf-d416,pantanal-distill-birdclef2026-miaaaf-d416.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-miaaaf-d416-nl5,miaaaf/pantanal-distill-birdclef2026-miaaaf-d416-nl5,pantanal-distill-birdclef2026-miaaaf-d416-nl5.ipynb,19,18.0,1.0,86.0,64968,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-miaaaf-v1-d320-nl4,miaaaf/pantanal-distill-birdclef2026-miaaaf-v1-d320-nl4,pantanal-distill-birdclef2026-miaaaf-v1-d320-nl4.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-miaaaf-v2-ep100,miaaaf/pantanal-distill-birdclef2026-miaaaf-v2-ep100,pantanal-distill-birdclef2026-miaaaf-v2-ep100.ipynb,19,18.0,1.0,86.0,64980,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-miaaaf-v3-rank-power,miaaaf/pantanal-distill-birdclef2026-miaaaf-v3-rank-power,pantanal-distill-birdclef2026-miaaaf-v3-rank-power.ipynb,19,18.0,1.0,86.0,64976,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-miaaaf-v4-dalpha,miaaaf/pantanal-distill-birdclef2026-miaaaf-v4-dalpha,pantanal-distill-birdclef2026-miaaaf-v4-dalpha.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18-res0,miaaaf/pantanal-distill-birdclef2026-v18-res0,pantanal-distill-birdclef2026-v18-res0.ipynb,19,18.0,1.0,86.0,64974,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18-res35,miaaaf/pantanal-distill-birdclef2026-v18-res35,pantanal-distill-birdclef2026-v18-res35.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-ablat,miaaaf/pantanal-distill-birdclef2026-v18x-ablat,pantanal-distill-birdclef2026-v18x-ablat.ipynb,19,18.0,1.0,86.0,64974,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-alpha48,miaaaf/pantanal-distill-birdclef2026-v18x-alpha48,pantanal-distill-birdclef2026-v18x-alpha48.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-alpha49,miaaaf/pantanal-distill-birdclef2026-v18x-alpha49,pantanal-distill-birdclef2026-v18x-alpha49.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-alpha55,miaaaf/pantanal-distill-birdclef2026-v18x-alpha55,pantanal-distill-birdclef2026-v18x-alpha55.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-d256-w55,miaaaf/pantanal-distill-birdclef2026-v18x-d256-w55,pantanal-distill-birdclef2026-v18x-d256-w55.ipynb,19,18.0,1.0,86.0,64976,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-d384-nl5,miaaaf/pantanal-distill-birdclef2026-v18x-d384-nl5,pantanal-distill-birdclef2026-v18x-d384-nl5.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-delta,miaaaf/pantanal-distill-birdclef2026-v18x-delta,pantanal-distill-birdclef2026-v18x-delta.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-delta25-a48,miaaaf/pantanal-distill-birdclef2026-v18x-delta25-a48,pantanal-distill-birdclef2026-v18x-delta25-a48.ipynb,52,32.0,20.0,5315.0,107830,"# BirdCLEF+ 2026 | Improved Ensemble with Parameter Adjustments

### Expected Kaggle inputs:
- competition data `BirdCLEF+ 2026`
- TensorFlow 2.20 wheels dataset
- `perch_v2_cpu` model dataset
- cached full-file Perch outputs dataset _`perch-meta`_ (`full_perch_meta.parquet`, `full_perch_arrays.npz`)

#### Pipeline: `Perch → ProtoSSM_v5(pass1) + MLP → ensemble → ResidualSSM(pass2) → TTA → per-taxo",,,0,,0,0.929,0.929,1,0.929,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-layers6,miaaaf/pantanal-distill-birdclef2026-v18x-layers6,pantanal-distill-birdclef2026-v18x-layers6.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-mlp,miaaaf/pantanal-distill-birdclef2026-v18x-mlp,pantanal-distill-birdclef2026-v18x-mlp.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-pca256,miaaaf/pantanal-distill-birdclef2026-v18x-pca256,pantanal-distill-birdclef2026-v18x-pca256.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-temp,miaaaf/pantanal-distill-birdclef2026-v18x-temp,pantanal-distill-birdclef2026-v18x-temp.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18x-tweak,miaaaf/pantanal-distill-birdclef2026-v18x-tweak,pantanal-distill-birdclef2026-v18x-tweak.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-v18y,miaaaf/pantanal-distill-birdclef2026-v18y,pantanal-distill-birdclef2026-v18y.ipynb,19,18.0,1.0,86.0,65014,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-wslll-xd416nl5-a,miaaaf/pantanal-distill-birdclef2026-wslll-xd416nl5-a,pantanal-distill-birdclef2026-wslll-xd416nl5-a.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__pantanal-distill-birdclef2026-wslll-xdo007-c,miaaaf/pantanal-distill-birdclef2026-wslll-xdo007-c,pantanal-distill-birdclef2026-wslll-xdo007-c.ipynb,0,0.0,0.0,0.0,0,,,,0,,0,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,
miaaaf__pantanal-distill-birdclef2026-wslll-xds48nl5-b,miaaaf/pantanal-distill-birdclef2026-wslll-xds48nl5-b,pantanal-distill-birdclef2026-wslll-xds48nl5-b.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__v18x-dmodel,miaaaf/v18x-dmodel,v18x-dmodel.ipynb,19,18.0,1.0,86.0,64975,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__w11-oof-framework-miaaaf,miaaaf/w11-oof-framework-miaaaf,w11-oof-framework-miaaaf.ipynb,20,19.0,1.0,86.0,74516,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__w11b-oof-train-miaaaf,miaaaf/w11b-oof-train-miaaaf,w11b-oof-train-miaaaf.ipynb,20,19.0,1.0,86.0,74515,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__w12-ensemble-60-miaaaf,miaaaf/w12-ensemble-60-miaaaf,w12-ensemble-60-miaaaf.ipynb,20,19.0,1.0,86.0,74533,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__w13-temp-tuning-miaaaf,miaaaf/w13-temp-tuning-miaaaf,w13-temp-tuning-miaaaf.ipynb,20,19.0,1.0,86.0,74516,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
miaaaf__w14-residual-tweak-miaaaf,miaaaf/w14-residual-tweak-miaaaf,w14-residual-tweak-miaaaf.ipynb,20,19.0,1.0,86.0,74516,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12,5,0.5,234,,,,,,,
michaelmller__birdclef-2026-submission,michaelmller/birdclef-2026-submission,birdclef-2026-submission.ipynb,14,7.0,7.0,501.0,10698,"# BirdCLEF+ 2026 — Kaggle Submission Notebook

Self-contained CPU inference notebook. Any non-default dependencies must be packaged as Kaggle inputs before submission.

**Runtime estimate**: ~15-25 minutes for 600 test files (CPU) with TTA.",,,0,,0,,,0,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,,,,,,,,,,,,
